name,age,income,mobile,gender,date,amount,store
Pallavi Malhotra,56.0,2015911.03,917997109065,Female,2012-01-31,8777.15,Big Bazaar
Pallavi Malhotra,56.0,2015911.03,917997109065,Female,1982-07-28,9142.12,More
Pallavi Malhotra,56.0,2015911.03,917997109065,Female,2000-01-17,789.36,Big Bazaar
Orinder Mishra,22.0,1108408.41,917187486518,Other,2025-01-13,4492.72,More
Orinder Mishra,22.0,1108408.41,917187486518,Other,2014-07-15,9506.27,Big Bazaar
Orinder Mishra,22.0,1108408.41,917187486518,Other,2000-09-03,5154.7,More
Orinder Mishra,22.0,1108408.41,917187486518,Other,2002-01-15,416.95,DMart
Orinder Mishra,22.0,1108408.41,917187486518,Other,2015-06-17,,DMart
Orinder Mishra,22.0,1108408.41,917187486518,Other,1996-08-13,,DMart
Orinder Mishra,22.0,1108408.41,917187486518,Other,1975-02-08,4926.99,Reliance Fresh
Orinder Mishra,22.0,1108408.41,917187486518,Other,2006-09-03,544.08,More
Alka Wable,52.0,1428548.61,917811967841,Male,1978-12-15,3997.13,More
Alka Wable,52.0,1428548.61,917811967841,Male,2009-10-16,6211.08,DMart
Alka Wable,52.0,1428548.61,917811967841,Male,1976-09-22,6063.3,DMart
Alka Wable,52.0,1428548.61,917811967841,Male,2007-07-16,5331.5,Big Bazaar
Alka Wable,52.0,1428548.61,917811967841,Male,2013-08-20,7799.26,
Alka Wable,52.0,1428548.61,917811967841,Male,2020-10-29,6975.58,More
Alka Wable,52.0,1428548.61,917811967841,Male,1978-03-11,525.19,Big Bazaar
Alka Wable,52.0,1428548.61,917811967841,Male,2024-08-09,8402.31,Big Bazaar
Alka Wable,52.0,1428548.61,917811967841,Male,1991-09-15,8954.0,Big Bazaar
Alka Wable,52.0,1428548.61,917811967841,Male,1971-11-24,5280.14,Spencer's
Yamini Seshadri,38.0,656266.22,917710425977,Female,2015-07-29,8788.05,Big Bazaar
Yamini Seshadri,38.0,656266.22,917710425977,Female,1992-04-08,8938.98,DMart
Yamini Seshadri,38.0,656266.22,917710425977,Female,,4973.21,Big Bazaar
Upma Mangal,28.0,1388827.37,917808620775,Female,1970-08-30,2361.84,DMart
Upma Mangal,28.0,1388827.37,917808620775,Female,2024-04-07,1510.34,Spencer's
Upma Mangal,28.0,1388827.37,917808620775,Female,1978-05-12,1733.98,More
Upma Mangal,28.0,1388827.37,917808620775,Female,2005-12-27,9819.95,Big Bazaar
Upma Mangal,28.0,1388827.37,917808620775,Female,30-09-1998,5603.87,DMart
Upma Mangal,28.0,1388827.37,917808620775,Female,09-08-1999,2112.75,Reliance Fresh
Upma Mangal,28.0,1388827.37,917808620775,Female,11-05-2006,9365.27,More
Dev Ganesh,64.0,2787884.76,918319821061,Female,1992-01-29,2795.31,Big Bazaar
Dev Ganesh,64.0,2787884.76,918319821061,Female,2001-01-04,7926.88,Big Bazaar
Dev Ganesh,64.0,2787884.76,918319821061,Female,2016-04-11,9768.46,DMart
Riya Pai,58.0,1662223.74,916832810061,Female,2016-10-15,9543.91,Reliance Fresh
Riya Pai,58.0,1662223.74,916832810061,Female,2018-04-07,7505.63,DMart
Riya Pai,58.0,1662223.74,916832810061,Female,1988-08-10,716.59,Reliance Fresh
Riya Pai,58.0,1662223.74,916832810061,Female,2009-01-04,667.44,Big Bazaar
Riya Pai,58.0,1662223.74,916832810061,Female,,1089.18,
Riya Pai,58.0,1662223.74,916832810061,Female,16-12-1970,5727.39,DMart
Riya Pai,58.0,1662223.74,916832810061,Female,2001-10-27,4909.08,Spencer's
Riya Pai,58.0,1662223.74,916832810061,Female,1985-08-19,4991.3,Big Bazaar
Riya Pai,58.0,1662223.74,916832810061,Female,1973-03-05,,DMart
Riya Pai,58.0,1662223.74,916832810061,Female,2003-06-04,2078.09,More
Caleb Iyengar,42.0,1220589.77,918932304514,Other,2021-04-30,4685.1,Spencer's
Caleb Iyengar,42.0,1220589.77,918932304514,Other,2018-10-16,9475.4,Big Bazaar
Caleb Iyengar,42.0,1220589.77,918932304514,Other,2015-03-31,8354.12,More
Caleb Iyengar,42.0,1220589.77,918932304514,Other,1999-09-09,4333.26,DMart
Caleb Iyengar,42.0,1220589.77,918932304514,Other,2001-02-17,701.96,Spencer's
Caleb Iyengar,42.0,1220589.77,918932304514,Other,2006-12-21,6796.34,More
Caleb Iyengar,42.0,1220589.77,918932304514,Other,1990-05-23,7971.83,Spencer's
Harsh Kota,49.0,2387851.08,919349011298,Male,1993-04-17,8946.54,Reliance Fresh
Harsh Kota,49.0,2387851.08,919349011298,Male,2017-03-23,3388.68,Big Bazaar
Harsh Kota,49.0,2387851.08,919349011298,Male,,2979.09,Spencer's
Harsh Kota,49.0,2387851.08,919349011298,Male,1992-12-27,,Spencer's
Harsh Kota,49.0,2387851.08,919349011298,Male,1973-04-15,3315.21,DMart
Harsh Kota,49.0,2387851.08,919349011298,Male,2020-02-06,,DMart
Harsh Kota,49.0,2387851.08,919349011298,Male,1977-02-06,3704.01,
Harsh Kota,49.0,2387851.08,919349011298,Male,1995-05-11,5583.46,More
Harsh Kota,49.0,2387851.08,919349011298,Male,1999-07-01,2969.92,DMart
Ekantika Kar,70.0,1160157.14,919414225544,Female,,4262.88,DMart
Ekantika Kar,70.0,1160157.14,919414225544,Female,1972-09-17,6454.79,Big Bazaar
Ekantika Kar,70.0,1160157.14,919414225544,Female,1985-10-21,9150.86,Big Bazaar
Ekantika Kar,70.0,1160157.14,919414225544,Female,2018-07-20,3530.46,Reliance Fresh
Ekantika Kar,70.0,1160157.14,919414225544,Female,2010-01-10,2886.76,Reliance Fresh
Ekantika Kar,70.0,1160157.14,919414225544,Female,1970-11-21,2159.43,Spencer's
Ekantika Kar,70.0,1160157.14,919414225544,Female,1979-11-05,1805.61,Big Bazaar
Ethan Seth,41.0,1041827.75,916196346343,Other,,3040.2,DMart
Ethan Seth,41.0,1041827.75,916196346343,Other,2007-11-01,5744.55,DMart
Ethan Seth,41.0,1041827.75,916196346343,Other,1988-03-14,4510.81,DMart
Abha Ghosh,18.0,1727543.94,918384006407,Male,1989-12-05,447.44,
Abha Ghosh,18.0,1727543.94,918384006407,Male,2007-06-10,9508.61,More
Abha Ghosh,18.0,1727543.94,918384006407,Male,2024-10-20,1227.55,More
Sanaya Sandhu,51.0,779971.81,917290641764,Female,1984-09-14,2710.28,DMart
Sanaya Sandhu,51.0,779971.81,917290641764,Female,,2721.58,Spencer's
Sanaya Sandhu,51.0,779971.81,917290641764,Female,1987-06-08,5987.32,DMart
Sanaya Sandhu,51.0,779971.81,917290641764,Female,1972-02-24,3014.17,More
Sanaya Sandhu,51.0,779971.81,917290641764,Female,1981-02-04,9172.11,Spencer's
Sanaya Sandhu,51.0,779971.81,917290641764,Female,1991-11-13,8244.14,Spencer's
Sanaya Sandhu,51.0,779971.81,917290641764,Female,2005-04-13,2320.07,DMart
Sanaya Sandhu,51.0,779971.81,917290641764,Female,2005-01-11,5015.65,Big Bazaar
Sanaya Sandhu,51.0,779971.81,917290641764,Female,1984-05-03,7052.6,Spencer's
Bhavini Bose,,2441302.69,918230517007,Female,1990-03-11,7351.47,DMart
Bhavini Bose,,2441302.69,918230517007,Female,,5885.08,Spencer's
Bhavini Bose,,2441302.69,918230517007,Female,2004-02-25,5505.27,DMart
Bhavini Bose,,2441302.69,918230517007,Female,04-03-1995,6300.58,More
Divya Babu,29.0,1547743.8,916387652480,Male,1972-09-24,2172.43,Big Bazaar
Divya Babu,29.0,1547743.8,916387652480,Male,2022-09-15,2363.83,DMart
Divya Babu,29.0,1547743.8,916387652480,Male,1980-07-05,5553.94,More
Divya Babu,29.0,1547743.8,916387652480,Male,,7262.16,Reliance Fresh
Divya Babu,29.0,1547743.8,916387652480,Male,2014-03-12,849.19,Reliance Fresh
Amol Varma,48.0,2308448.99,919444542251,Other,2006-09-11,6715.1,Spencer's
Amol Varma,48.0,2308448.99,919444542251,Other,1977-08-08,4558.7,Reliance Fresh
Amol Varma,48.0,2308448.99,919444542251,Other,1999-01-20,4050.6,More
Amol Varma,48.0,2308448.99,919444542251,Other,,8768.91,
Amol Varma,48.0,2308448.99,919444542251,Other,1985-11-30,6801.31,Spencer's
Amol Varma,48.0,2308448.99,919444542251,Other,2000-10-07,9819.53,
Amol Varma,48.0,2308448.99,919444542251,Other,1974-02-19,7829.84,DMart
Amol Varma,48.0,2308448.99,919444542251,Other,1980-05-08,6989.35,Reliance Fresh
Sanaya Dutt,68.0,199143.29,917263732197,Male,1986-12-22,1168.52,Reliance Fresh
Sanaya Dutt,68.0,199143.29,917263732197,Male,1998-08-08,8817.76,Spencer's
Sanaya Dutt,68.0,199143.29,917263732197,Male,,9225.38,More
Sanaya Dutt,68.0,199143.29,917263732197,Male,2019-04-23,7429.23,
Sanaya Dutt,68.0,199143.29,917263732197,Male,2019-06-10,6177.21,DMart
Sanaya Dutt,68.0,199143.29,917263732197,Male,22-07-1992,8900.67,More
Sanaya Dutt,68.0,199143.29,917263732197,Male,2015-09-20,8705.48,Big Bazaar
Sanaya Dutt,68.0,199143.29,917263732197,Male,1977-04-02,9371.39,Spencer's
Zarna Shetty,38.0,1539517.31,917523961606,Female,1992-12-24,9447.7,DMart
Zarna Shetty,38.0,1539517.31,917523961606,Female,2000-02-29,4237.24,Big Bazaar
Zarna Shetty,38.0,1539517.31,917523961606,Female,,6130.03,Big Bazaar
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,2022-04-25,9160.57,Big Bazaar
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,,3330.73,More
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,2000-09-11,3445.24,More
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,22-05-1982,5175.34,More
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,1981-09-30,9053.9,DMart
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,04-08-2022,2565.15,Reliance Fresh
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,2006-12-15,2906.52,Reliance Fresh
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,1989-05-09,8451.31,Spencer's
Yagnesh Shetty,27.0,1243220.14,919959393557,Other,1999-08-03,,Spencer's
Ayushman Raja,38.0,2882177.93,916724301196,Male,2016-09-18,2416.06,Big Bazaar
Ayushman Raja,38.0,2882177.93,916724301196,Male,2022-10-09,4049.54,Big Bazaar
Ayushman Raja,38.0,2882177.93,916724301196,Male,2001-05-02,2417.57,
Ayushman Raja,38.0,2882177.93,916724301196,Male,1992-11-20,9200.95,DMart
Ayushman Raja,38.0,2882177.93,916724301196,Male,,4330.59,More
Ayushman Raja,38.0,2882177.93,916724301196,Male,13-04-1984,8062.33,Big Bazaar
Ayushman Raja,38.0,2882177.93,916724301196,Male,,5527.93,Spencer's
Forum Chandra,46.0,1044023.58,916650392310,Female,2003-01-23,4196.41,Spencer's
Forum Chandra,46.0,1044023.58,916650392310,Female,1983-03-20,8683.65,Spencer's
Forum Chandra,46.0,1044023.58,916650392310,Female,,1504.78,More
Forum Chandra,46.0,1044023.58,916650392310,Female,1970-01-11,2021.52,DMart
Farhan Vaidya,50.0,533712.64,918142452709,Male,2008-07-09,9005.35,Reliance Fresh
Farhan Vaidya,50.0,533712.64,918142452709,Male,2014-06-22,9772.48,Spencer's
Farhan Vaidya,50.0,533712.64,918142452709,Male,27-08-1971,6412.15,More
Farhan Vaidya,50.0,533712.64,918142452709,Male,2016-12-23,9999.8,More
Farhan Vaidya,50.0,533712.64,918142452709,Male,03-04-2017,1457.99,Spencer's
Farhan Vaidya,50.0,533712.64,918142452709,Male,1998-09-10,1158.21,More
Farhan Vaidya,50.0,533712.64,918142452709,Male,2018-02-27,498.73,More
Vivaan Lalla,32.0,2601400.7,919110487082,Other,28-03-2019,6207.73,DMart
Vivaan Lalla,32.0,2601400.7,919110487082,Other,2021-07-28,9077.37,Spencer's
Vivaan Lalla,32.0,2601400.7,919110487082,Other,2016-04-13,2177.0,DMart
Vivaan Lalla,32.0,2601400.7,919110487082,Other,2009-01-18,1773.88,DMart
Vivaan Lalla,32.0,2601400.7,919110487082,Other,,2808.98,Spencer's
Vivaan Lalla,32.0,2601400.7,919110487082,Other,1997-07-03,7940.15,Spencer's
Vivaan Lalla,32.0,2601400.7,919110487082,Other,1971-01-14,5053.5,Reliance Fresh
Vivaan Lalla,32.0,2601400.7,919110487082,Other,1988-03-23,257.99,Spencer's
Vivaan Lalla,32.0,2601400.7,919110487082,Other,1977-08-27,3031.23,Reliance Fresh
Ekaraj Majumdar,41.0,2867738.68,918949873860,Female,1985-10-01,8774.64,Big Bazaar
Ekaraj Majumdar,41.0,2867738.68,918949873860,Female,1980-10-01,582.34,More
Ekaraj Majumdar,41.0,2867738.68,918949873860,Female,1989-11-18,9671.76,DMart
Ekaraj Majumdar,41.0,2867738.68,918949873860,Female,2016-05-11,1245.98,Reliance Fresh
Ekaraj Majumdar,41.0,2867738.68,918949873860,Female,12-01-2008,2409.33,Big Bazaar
Ekaraj Majumdar,41.0,2867738.68,918949873860,Female,1977-11-11,7778.8,Spencer's
Indali Kala,57.0,421440.09,918842036826,Other,1985-11-20,5344.34,More
Indali Kala,57.0,421440.09,918842036826,Other,,9228.09,DMart
Indali Kala,57.0,421440.09,918842036826,Other,2001-08-28,9229.82,Spencer's
Indali Kala,57.0,421440.09,918842036826,Other,1974-06-16,450.57,DMart
Indali Kala,57.0,421440.09,918842036826,Other,,7804.2,Big Bazaar
Indali Kala,57.0,421440.09,918842036826,Other,2013-08-16,572.12,Reliance Fresh
Sanaya Prasad,39.0,2117964.2,916211703120,Other,1986-08-20,5425.51,DMart
Sanaya Prasad,39.0,2117964.2,916211703120,Other,1992-02-10,3362.28,Big Bazaar
Sanaya Prasad,39.0,2117964.2,916211703120,Other,1982-01-07,1251.95,DMart
Sanaya Prasad,39.0,2117964.2,916211703120,Other,1974-12-24,6987.29,DMart
Sanaya Prasad,39.0,2117964.2,916211703120,Other,,3347.34,DMart
Sanaya Prasad,39.0,2117964.2,916211703120,Other,2019-09-30,9526.12,More
Sanaya Prasad,39.0,2117964.2,916211703120,Other,,8523.73,DMart
Sanaya Prasad,39.0,2117964.2,916211703120,Other,25-08-2010,1475.55,More
Sanaya Prasad,39.0,2117964.2,916211703120,Other,1978-12-24,5505.31,
Sanaya Prasad,39.0,2117964.2,916211703120,Other,04-02-1999,9488.96,DMart
Logan Dara,40.0,753450.29,919889642781,Other,2018-12-11,1890.53,DMart
Logan Dara,40.0,753450.29,919889642781,Other,1981-06-23,,DMart
Logan Dara,40.0,753450.29,919889642781,Other,,1130.76,DMart
Logan Dara,40.0,753450.29,919889642781,Other,2018-04-12,1248.5,Big Bazaar
Logan Dara,40.0,753450.29,919889642781,Other,24-03-2001,9141.57,DMart
Logan Dara,40.0,753450.29,919889642781,Other,1981-06-26,862.28,Reliance Fresh
Logan Dara,40.0,753450.29,919889642781,Other,1996-09-11,,Reliance Fresh
Logan Dara,40.0,753450.29,919889642781,Other,1999-10-06,189.82,Big Bazaar
Logan Dara,40.0,753450.29,919889642781,Other,13-06-1995,3548.88,Spencer's
Osha Raghavan,48.0,2057957.71,918422230882,Male,2009-09-21,7048.59,Reliance Fresh
Osha Raghavan,48.0,2057957.71,918422230882,Male,1973-09-05,9511.65,Spencer's
Osha Raghavan,48.0,2057957.71,918422230882,Male,08-08-1982,192.2,
Osha Raghavan,48.0,2057957.71,918422230882,Male,2021-05-08,3846.54,DMart
Osha Raghavan,48.0,2057957.71,918422230882,Male,2018-03-30,2782.44,Big Bazaar
Osha Raghavan,48.0,2057957.71,918422230882,Male,1976-09-29,4255.02,Spencer's
Osha Raghavan,48.0,2057957.71,918422230882,Male,2020-06-21,,DMart
Osha Raghavan,48.0,2057957.71,918422230882,Male,1970-06-16,1565.64,Big Bazaar
Yashodhara Ratti,53.0,226710.91,919123357626,Female,2006-05-23,2976.38,Spencer's
Yashodhara Ratti,53.0,226710.91,919123357626,Female,15-08-2008,713.21,DMart
Yashodhara Ratti,53.0,226710.91,919123357626,Female,1976-12-29,199.03,Spencer's
Yashodhara Ratti,53.0,226710.91,919123357626,Female,1973-06-08,,Spencer's
Yashodhara Ratti,53.0,226710.91,919123357626,Female,1975-03-21,9130.02,DMart
Yashodhara Ratti,53.0,226710.91,919123357626,Female,2007-08-11,5326.64,More
Yashodhara Ratti,53.0,226710.91,919123357626,Female,07-02-2017,4049.93,Reliance Fresh
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,2018-07-19,2652.63,DMart
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,,9462.95,More
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,1975-02-09,9597.28,
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,1981-03-09,4721.12,Reliance Fresh
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,1991-04-18,9266.06,DMart
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,1996-05-20,6683.55,Big Bazaar
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,1999-06-02,9046.7,Spencer's
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,1985-06-26,7617.76,Spencer's
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,1971-05-04,5556.78,Spencer's
Ishwar Kamdar,66.0,2305366.17,918020785643,Other,,6494.32,DMart
Jhalak Sastry,53.0,1309686.24,919782352003,Female,2007-04-09,1455.22,Reliance Fresh
Jhalak Sastry,53.0,1309686.24,919782352003,Female,2010-09-28,2570.51,Spencer's
Jhalak Sastry,53.0,1309686.24,919782352003,Female,11-03-2013,4562.11,Reliance Fresh
Jhalak Sastry,53.0,1309686.24,919782352003,Female,,,Spencer's
Jhalak Sastry,53.0,1309686.24,919782352003,Female,1981-01-09,2348.83,Reliance Fresh
Jhalak Sastry,53.0,1309686.24,919782352003,Female,2003-02-17,568.83,Reliance Fresh
Jhalak Sastry,53.0,1309686.24,919782352003,Female,,4174.28,Spencer's
Charita Puri,,308001.47,919690922160,Other,1988-05-19,6872.54,Big Bazaar
Charita Puri,,308001.47,919690922160,Other,1976-10-21,8811.28,Spencer's
Charita Puri,,308001.47,919690922160,Other,,5309.32,More
Charita Puri,,308001.47,919690922160,Other,2022-01-30,,More
Charita Puri,,308001.47,919690922160,Other,1976-02-07,3989.48,Reliance Fresh
Charita Puri,,308001.47,919690922160,Other,2016-06-15,4018.24,Big Bazaar
Charita Puri,,308001.47,919690922160,Other,1985-05-28,8758.38,Reliance Fresh
Charita Puri,,308001.47,919690922160,Other,2018-09-21,,DMart
Charita Puri,,308001.47,919690922160,Other,1999-04-16,641.73,DMart
Charita Puri,,308001.47,919690922160,Other,1992-09-23,3748.99,Reliance Fresh
Krishna Sabharwal,49.0,1173865.03,916809283659,Male,1979-09-16,5194.98,DMart
Krishna Sabharwal,49.0,1173865.03,916809283659,Male,1974-03-06,9520.75,Spencer's
Krishna Sabharwal,49.0,1173865.03,916809283659,Male,11-07-1990,5754.54,Spencer's
Krishna Sabharwal,49.0,1173865.03,916809283659,Male,2020-10-21,,Reliance Fresh
Krishna Sabharwal,49.0,1173865.03,916809283659,Male,2010-02-04,6671.84,Spencer's
Krishna Sabharwal,49.0,1173865.03,916809283659,Male,1978-07-21,3582.06,
Krishna Sabharwal,49.0,1173865.03,916809283659,Male,1978-03-19,9018.8,Spencer's
Aadhya Prasad,43.0,2268426.96,919842438768,Female,1988-09-20,507.65,Reliance Fresh
Aadhya Prasad,43.0,2268426.96,919842438768,Female,2004-08-08,5553.56,DMart
Aadhya Prasad,43.0,2268426.96,919842438768,Female,2020-02-17,9687.03,Big Bazaar
Mohammed Subramaniam,,1185436.72,919440681022,Other,,1789.67,Reliance Fresh
Mohammed Subramaniam,,1185436.72,919440681022,Other,1976-05-28,2959.28,More
Mohammed Subramaniam,,1185436.72,919440681022,Other,2019-07-18,4550.9,More
Dayita Shenoy,39.0,1739820.74,917570267413,Male,2008-11-29,2140.59,Big Bazaar
Dayita Shenoy,39.0,1739820.74,917570267413,Male,2007-05-20,9908.43,Spencer's
Dayita Shenoy,39.0,1739820.74,917570267413,Male,2020-01-04,1430.77,More
Dayita Shenoy,39.0,1739820.74,917570267413,Male,1992-10-20,8642.98,DMart
Dayita Shenoy,39.0,1739820.74,917570267413,Male,2009-03-23,127.36,Spencer's
Dayita Shenoy,39.0,1739820.74,917570267413,Male,1970-10-18,2865.24,More
Dayita Shenoy,39.0,1739820.74,917570267413,Male,2007-04-12,3268.48,Spencer's
Dayita Shenoy,39.0,1739820.74,917570267413,Male,1973-02-25,,
Faris Zacharia,62.0,226449.56,919638138040,Other,,3510.59,Spencer's
Faris Zacharia,62.0,226449.56,919638138040,Other,1989-05-18,8191.22,Reliance Fresh
Faris Zacharia,62.0,226449.56,919638138040,Other,2001-11-12,2023.84,DMart
Faris Zacharia,62.0,226449.56,919638138040,Other,2010-06-04,1056.37,More
Ekanta Soni,50.0,1667168.52,919044014286,Other,2016-10-24,1121.83,Big Bazaar
Ekanta Soni,50.0,1667168.52,919044014286,Other,1975-06-08,6021.19,DMart
Ekanta Soni,50.0,1667168.52,919044014286,Other,2009-10-12,,Spencer's
Ekanta Soni,50.0,1667168.52,919044014286,Other,2008-09-02,1430.13,DMart
Ekanta Soni,50.0,1667168.52,919044014286,Other,1980-01-04,8410.95,More
Ekanta Soni,50.0,1667168.52,919044014286,Other,1977-01-11,5284.08,Reliance Fresh
Ekanta Soni,50.0,1667168.52,919044014286,Other,1978-09-11,1274.1,Spencer's
Ekanta Soni,50.0,1667168.52,919044014286,Other,2012-11-28,4568.39,Spencer's
Ekanta Soni,50.0,1667168.52,919044014286,Other,28-06-1975,2572.65,Spencer's
Ekanta Soni,50.0,1667168.52,919044014286,Other,1987-12-11,7420.04,Big Bazaar
Gavin Chandran,29.0,474421.2,917719061621,Female,2009-11-11,5124.61,More
Gavin Chandran,29.0,474421.2,917719061621,Female,1996-02-05,521.64,More
Gavin Chandran,29.0,474421.2,917719061621,Female,1990-07-07,,Spencer's
Gavin Chandran,29.0,474421.2,917719061621,Female,1986-08-14,816.31,Reliance Fresh
Gavin Chandran,29.0,474421.2,917719061621,Female,2003-09-08,2787.72,Reliance Fresh
Keya Ranganathan,62.0,1562086.71,918845774616,Female,2010-06-23,4516.15,More
Keya Ranganathan,62.0,1562086.71,918845774616,Female,2022-11-12,1706.55,Spencer's
Keya Ranganathan,62.0,1562086.71,918845774616,Female,2000-01-08,9289.82,Spencer's
Keya Ranganathan,62.0,1562086.71,918845774616,Female,2014-07-23,6984.12,Reliance Fresh
Christopher Tata,52.0,964894.74,919639130492,Female,1973-05-15,7846.94,
Christopher Tata,52.0,964894.74,919639130492,Female,2025-02-16,6058.64,More
Christopher Tata,52.0,964894.74,919639130492,Female,,3175.05,Big Bazaar
Christopher Tata,52.0,964894.74,919639130492,Female,2024-10-31,8207.06,Reliance Fresh
Christopher Tata,52.0,964894.74,919639130492,Female,1998-12-08,4946.48,Big Bazaar
Maanav De,68.0,566240.52,916164510971,Female,,7927.55,Big Bazaar
Maanav De,68.0,566240.52,916164510971,Female,1980-03-26,6036.99,Big Bazaar
Maanav De,68.0,566240.52,916164510971,Female,1975-05-02,1353.6,Reliance Fresh
Maanav De,68.0,566240.52,916164510971,Female,1988-09-28,8566.15,Reliance Fresh
Maanav De,68.0,566240.52,916164510971,Female,1994-12-09,9342.51,Big Bazaar
Maanav De,68.0,566240.52,916164510971,Female,1998-04-08,9732.63,DMart
Maanav De,68.0,566240.52,916164510971,Female,1981-07-16,,Reliance Fresh
Maanav De,68.0,566240.52,916164510971,Female,2014-05-29,3693.43,Reliance Fresh
Maanav De,68.0,566240.52,916164510971,Female,16-03-2011,7539.83,Big Bazaar
Maanav De,68.0,566240.52,916164510971,Female,1977-11-03,4187.08,Big Bazaar
Chakradev Sampath,59.0,1404283.35,919102821948,Male,1976-03-17,586.1,More
Chakradev Sampath,59.0,1404283.35,919102821948,Male,2024-05-22,8464.35,Big Bazaar
Chakradev Sampath,59.0,1404283.35,919102821948,Male,2019-09-04,5612.64,DMart
Chakradev Sampath,59.0,1404283.35,919102821948,Male,,8191.04,DMart
Chakradev Sampath,59.0,1404283.35,919102821948,Male,2010-12-24,6485.43,More
Kalpit Sundaram,36.0,607064.76,918354238065,Female,1978-07-19,2850.52,More
Kalpit Sundaram,36.0,607064.76,918354238065,Female,2020-03-19,9002.3,DMart
